Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,manual_vibe
51436,2wHTMZwkLbpM6LNkUBs2Xt,Sidhu Moose Wala,Moosetape,Calaboose,60,245200,FALSE,0.747,0.758,11,-6.289,0,0.0742,0.0568,0,0.331,0.56,149.776,4,hip-hop,Groovy
51437,1jBIlZyCUOylXmEuLNvGCQ,Jack Harlow,Totally Rap,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,Groovy
51438,2gLUbowsRFFwhmlAS3hZ5i,Jack Harlow,New Rap 20s,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,Groovy
51439,6r8DKNt9BlrOICBpqUVlsP,Jack Harlow,Gaming Songs 2022: Hard Mode,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,Groovy
51440,0rAuw3mWHHQZm5iczkEJHU,Jack Harlow,On Chill - Rap & RnB,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,Groovy
51441,45ffClKkj594CkU0naaLrM,Jack Harlow;Big Sean,New Rap Icons,Way Out,0,168906,TRUE,0.945,0.582,11,-8.357,0,0.0719,0.114,0,0.103,0.907,108.025,4,hip-hop,Groovy
51442,2eib87FpOijGfDL2jqPlo6,Jack Harlow,Hip Hop & R'n'B,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,Groovy
51443,7xj2n1FdeULoyFrOWDPLDA,Jack Harlow,Power Rap,2STYLISH,0,142945,FALSE,0.941,0.618,1,-7.702,1,0.079,0.0112,0,0.0911,0.489,99.98,4,hip-hop,Groovy
51444,3mfsGLEmKF6sWTqFQzZ4aF,Jack Harlow,Hip Hop Slow Jamz,I'd Do Anything to Make You Smile,0,193765,TRUE,0.832,0.522,2,-7.244,1,0.05,0.012,0.079,0.377,0.253,150.044,4,hip-hop,Groovy
51445,5pILd3WHCjJa8trmnjfRBO,Jack Harlow,On Chill - Rap & RnB,BIG CHILLIN,0,158014,FALSE,0.81,0.69,1,-8.257,0,0.299,0.0102,0,0.292,0.585,129.239,5,hip-hop,Groovy
51446,7ItTtfj4WQHe4SKNM22QFT,Jack Harlow;Pooh Shiesty,New Grooves,SUVs (Black on Black),0,157675,FALSE,0.813,0.706,1,-4.569,1,0.425,0.139,0,0.0994,0.44,163.191,4,hip-hop,Groovy
51447,5tGeFA0C9YOISUdr0uo4St,Jack Harlow;Big Sean,New Pop Icons,Way Out,0,168906,TRUE,0.945,0.582,11,-8.357,0,0.0719,0.114,0,0.103,0.907,108.025,4,hip-hop,Groovy
51448,4ZrtOchitJWVfyyHJd4tX5,Jack Harlow,Daily Pop Mix,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,Groovy
51449,5Gk36wgJ5QwSCS2WFqlpRf,Jack Harlow;DaBaby;Tory Lanez;Lil Wayne,Gaming Songs 2022: Hard Mode,WHATS POPPIN - Remix,0,227478,TRUE,0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,4,hip-hop,Groovy
51450,68Dni7IE4VyPkTOH9mRWHr,J. Cole,2014 Forest Hills Drive,No Role Modelz,88,292799,TRUE,0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,4,hip-hop,Mixed Vibe
51451,6PSGzXHJaQogb2G8m8gGZZ,Yashraj;Dropped Out;Talwiinder,Dhundhala,Dhundhala,63,182400,FALSE,0.648,0.45,5,-9.57,0,0.167,0.134,7.31E-05,0.137,0.472,99.932,4,hip-hop,Mixed Vibe
51452,4UKCKdYiLN6IMA5ZESUTL7,XXXTENTACION,?,the remedy for a broken heart (why am I so in love),79,160184,TRUE,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,4,hip-hop,Chill/Acoustic
51453,3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,82,175720,TRUE,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83E-06,0.21,0.0605,76.469,4,hip-hop,Mixed Vibe
51454,2YMlGrhVHdbXeDejv0R77R,Yo Yo Honey Singh,Together Forever,Together Forever,54,229218,FALSE,0.737,0.832,9,-5.199,0,0.165,0.26,0,0.108,0.67,160.022,4,hip-hop,High Energy
51455,2RBkVQwpkDeYytMTQwjyTk,Arjun Kanungo;Badshah,Baaki Baatein Peene Baad (Shots) (feat. Badshah),Baaki Baatein Peene Baad (Shots) (feat. Badshah),61,220312,FALSE,0.566,0.862,7,-6.02,0,0.105,0.0246,0,0.103,0.455,147.974,4,hip-hop,High Energy
51456,1vDK1yoxF0mOkckgDfPDj2,King,Baazi,Baazi,59,208800,FALSE,0.696,0.847,7,-5.627,0,0.0312,0.344,0,0.171,0.68,100.017,4,hip-hop,High Energy
51457,3HHOY3hOZRJf1ORqNSDS8B,Jaura Phagwara;Enzo,Black Matte,Black Matte,60,214520,FALSE,0.734,0.805,9,-2.848,0,0.247,0.246,0,0.108,0.71,171.899,4,hip-hop,High Energy
51458,4C6Uex2ILwJi9sZXRdmqXp,Nicki Minaj,Super Freaky Girl,Super Freaky Girl,92,170977,TRUE,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77E-05,0.309,0.912,133.01,4,hip-hop,High Energy
51459,3JbIyrSNumxS5LHpAvLYF5,Yo Yo Honey Singh,Chaar Ikke,Brown Rang,59,211394,FALSE,0.804,0.902,11,-3.067,0,0.0846,0.265,0.000413,0.0651,0.72,155.98,4,hip-hop,High Energy
51460,6cdiviyVL3tFYE1eDcmUzL,Young Stunners;Talha Anjum;Talhah Yunus,Gumaan,Gumaan,61,260173,FALSE,0.716,0.542,11,-6.195,1,0.304,0.358,0,0.106,0.571,77.502,4,hip-hop,Groovy
51461,4dCLUBJwtZwc4HYXvfcpyP,KR$NA,Untitled,Untitled,59,151384,FALSE,0.906,0.811,7,-5.862,1,0.278,0.393,1.28E-05,0.0703,0.667,130.024,4,hip-hop,High Energy
51462,4Ft4Tj0l8kzfKBv8vGuR4t,King,Tum Saath Rehnaa,Tum Saath Rehnaa,59,215536,FALSE,0.443,0.668,11,-12.031,1,0.294,0.693,0.000443,0.0579,0.512,98.072,4,hip-hop,Mixed Vibe
51463,2YpeDb67231RjR0MgVLzsG,Lil Nas X;Billy Ray Cyrus,7 EP,Old Town Road - Remix,79,157066,FALSE,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,4,hip-hop,Groovy
51464,1MGvSryQcSR7zsNG4lQOjN,KR$NA,Lil Bunty,Lil Bunty,59,192000,TRUE,0.869,0.826,2,-4.186,1,0.333,0.211,0,0.0696,0.503,110.05,4,hip-hop,High Energy
51465,32U1XMh3DKlm45uvpofhvY,Mustafa Zahid,Ek Villain,Zaroorat,61,368852,FALSE,0.354,0.712,3,-6.109,0,0.0589,0.358,4.19E-05,0.274,0.238,93.345,4,hip-hop,Mixed Vibe
51466,7nMFbXSPRgJDE01Tbfx7Qe,Sidhu Moose Wala,Dark Love,Dark Love,60,232081,FALSE,0.736,0.672,9,-5.877,0,0.113,0.435,0,0.132,0.616,80.039,4,hip-hop,Groovy
51467,5dvGOTBXFSgpKddB6MGe0P,AP Dhillon;Gurinder Gill,HIDDEN GEMS,WAR,62,221142,FALSE,0.674,0.508,10,-10.56,0,0.298,0.159,0.000361,0.348,0.322,139.966,4,hip-hop,Mixed Vibe
51468,4VUpM5CFGeaeWY7akhQwQB,Amrit Maan;Sidhu Moose Wala,Bambiha Bole (feat. Sidhu Moose Wala),Bambiha Bole,62,301348,FALSE,0.775,0.618,6,-6.133,1,0.086,0.2,0,0.468,0.654,93.98,4,hip-hop,Groovy
51469,1tEto4JrqNmBZFH5uAiYqb,Lehmber Hussainpuri,Tanu Weds Manu,Sadi Gali,64,264900,FALSE,0.726,0.994,5,-2.433,0,0.0543,0.021,0.0108,0.222,0.779,129.989,4,hip-hop,High Energy
51470,5NeP5LxzlLaGlsVFHviHUj,Jordan Sandhu,FAME,Majhail 1.0,61,169230,FALSE,0.778,0.648,9,-4.722,0,0.318,0.238,0,0.278,0.678,155.836,4,hip-hop,Groovy
51471,4tBMbRwLJa5BjwJ6FrBlks,Wajid;Labh Janjua;Sneha Pant,Partner,Soni De Nakhre,61,261013,FALSE,0.829,0.852,6,-5.4,1,0.0477,0.00698,0.000278,0.055,0.912,131.989,4,hip-hop,High Energy
51472,445XlOVyjyGvdrQfkQA1lg,Jack Harlow,All That Really Matters - Just Hits,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,Groovy
51473,3kwHHD0mE5Tv4RTMZwi3kK,Jack Harlow,For the Girls: Summer Hits,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,Groovy
51474,2gNC2UZGVSK0iW4Ymc56na,Sidhu Moose Wala,Pbx 1,Devil,59,245524,FALSE,0.57,0.793,10,-5.366,0,0.228,0.183,0,0.664,0.472,172.068,4,hip-hop,Mixed Vibe
51475,4enBboQxIXJ104dP5MFQGw,Amar Sandhu,Bapu Tere Karke,Bapu Tere Karke,61,230561,FALSE,0.726,0.654,4,-3.932,0,0.051,0.436,0,0.156,0.388,149.872,4,hip-hop,Groovy
51476,6Y1cH3RzDCMWGQtOS0HmP8,Kailash Kher,Waisa Bhi Hota Hai Part 2,Allah Ke Bande,62,246883,FALSE,0.543,0.44,7,-8.595,1,0.0597,0.795,0,0.224,0.726,125.53,5,hip-hop,Chill/Acoustic
51477,2zVOFcdPAurQMbP1D6czwo,Anirudh Ravichander,Vikram (Original Background Score),Amar Theme - Background Score,59,148023,FALSE,0.679,0.724,2,-5.217,1,0.0423,0.121,0.79,0.164,0.0764,137.942,4,hip-hop,Focus/Instrumental
51478,4dJrjWtAhEkW7VdPYSL1Ip,Anirudh Ravichander;Gana Balachandar,"Vaathi Coming (From ""Master"")","Vaathi Coming (From ""Master"")",60,228257,FALSE,0.649,0.947,7,-4.087,1,0.26,0.218,0.383,0.0532,0.579,164.943,4,hip-hop,High Energy
51479,1LFTKTSfPQRM3a8mOvNtnE,Anirudh Ravichander;Yo Yo Honey Singh;Hiphop Tamizha,Ethir Neechal (Original Motion Picture Soundtrack),Ethir Neechal,59,270720,FALSE,0.752,0.97,5,-4.167,1,0.0943,0.0556,1.21E-06,0.0999,0.537,119.97,4,hip-hop,High Energy
51480,17TjJhR1wrGFW58aJnHpNC,Jack Harlow,Your Perfect Soundtrack,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,Groovy
51481,7d7whQmni6ZvmfkWE5XEAX,Jack Harlow,All Bops,Dua Lipa,0,135053,TRUE,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop,Groovy
51482,724GJE6FqTdNKMARgAr6i7,Jack Harlow,New Arrivals,Dua Lipa,0,135053,TRUE,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop,Groovy
51483,6wKu6jqzVtxikYztRUWkoS,Anirudh Ravichander;Vishal Dadlani,Kaththi (Original Motion Picture Soundtrack),Aathi,59,304920,FALSE,0.59,0.822,3,-5.265,0,0.056,0.236,0,0.678,0.438,150,4,hip-hop,High Energy
51484,5vwpOLQh2PpIbuJSjHhFwZ,Sidhu Moose Wala,Sin,Sin,60,187764,FALSE,0.769,0.832,8,-5.038,0,0.182,0.111,0,0.574,0.34,84.981,4,hip-hop,High Energy
51485,4yurVSNjaPBKkOpbZWtuJO,Akhil,Kalla Sohna Nai,Kalla Sohna Nai,61,156613,FALSE,0.802,0.499,9,-5.881,1,0.0345,0.454,0,0.143,0.763,92.055,4,hip-hop,Groovy
51486,0eFNR4nWuhgvBw6vSDyVHj,Varinder Brar,Jatt Life,Jatt Life,61,242772,FALSE,0.613,0.583,11,-6.068,0,0.113,0.143,0,0.114,0.565,183.982,4,hip-hop,Mixed Vibe
51487,5zjFsuLrTM5sp6coribhCa,Sukhwinder Singh,Taal (Original Motion Picture Soundtrack),Taal Se Taal - Western Version,62,154200,FALSE,0.771,0.72,7,-11.742,1,0.0867,0.203,0.0011,0.335,0.492,94.968,4,hip-hop,Groovy
51488,0iJPMG79hgWnDHjufnoplb,Anirudh Ravichander,Vikram (Original Background Score),Porkanda Singam EDM Version (Additional Song),60,149433,FALSE,0.687,0.769,11,-5.604,0,0.0464,0.105,0.256,0.159,0.413,158.953,4,hip-hop,Mixed Vibe
51489,4e3Zs0VTWbGw4PmOwOZwZR,Jack Harlow,"#Multiverse, If the Multiverse Is Real",Dua Lipa,0,135053,TRUE,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop,Groovy
51490,7mNQwVYgoB3mtjkjCKsbXM,Anirudh Ravichander;Inno Genga,Gang Leader (Original Motion Picture Soundtrack),Hoyna Hoyna,59,271937,FALSE,0.713,0.727,6,-7.166,0,0.0388,0.183,1.22E-06,0.0756,0.515,97.025,4,hip-hop,Groovy
51491,6RdJrnkVsY7nR32bkVSIp1,Jack Harlow,Totally Rap,Nail Tech,0,206385,TRUE,0.647,0.581,4,-7.678,0,0.0884,0.0029,7.76E-06,0.119,0.113,150.149,4,hip-hop,Mixed Vibe
51492,79HOkvmqDClCE9YAUApCP4,Jack Harlow,New Rap 20s,Dua Lipa,0,135053,TRUE,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop,Groovy
51493,0d4mAx3fJvSJQPkREvjMDT,Jack Harlow,Gaming Songs 2022: Hard Mode,Dua Lipa,0,135053,TRUE,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop,Groovy
51494,6TgqGNKs3qOO3Cpj7fJi40,Jack Harlow,Walk - Fresh Rap Flow,Dua Lipa,0,135053,TRUE,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop,Groovy
51495,10Hx18HoNVjnsBKwQIH9eX,Jack Harlow,Hiphopowe nowości,Dua Lipa,0,135053,TRUE,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop,Groovy
51496,15kWrrwlkBNJnTYDvyYfBS,Jack Harlow,Summer Music Festival Hits,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,Groovy
51497,5w3gA8oGndl475y4xICRYF,Jack Harlow,The Hip Hop Collection,Dua Lipa,0,135053,TRUE,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop,Groovy
51498,6OcnzwOfKQc0ZWJoMuFQam,Stephen Zechariah,Adi Penne (Dad's Love),Adi Penne - Dad's Love,61,191650,FALSE,0.581,0.56,7,-7.932,0,0.0278,0.835,0,0.372,0.445,102.935,4,hip-hop,Chill/Acoustic
51499,50a2d6g5kpr3wt98Jw2Tns,Jack Harlow,Trending Pop,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,Groovy
71000,2HZLXBOnaSRhXStMLrq9fD,Ghost,Seven Inches Of Satanic Panic,Mary On A Cross,88,244804,FALSE,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,4,metal,High Energy
71001,60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,Hybrid Theory (Bonus Edition),In the End,85,216880,FALSE,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,4,metal,High Energy
71002,0WSa1sucoNRcEeULlZVQXj,Bring Me The Horizon,Sempiternal (Expanded Edition),Can You Feel My Heart,81,228146,TRUE,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,5,metal,High Energy
71003,2nLtzopw4rPReszdYBJU6h,Linkin Park,Meteora,Numb,83,185586,FALSE,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,4,metal,High Energy
71004,7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Appetite For Destruction,Sweet Child O' Mine,84,354520,TRUE,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,4,metal,High Energy
71005,2RSzPRq4NKwTqnqapywvCH,Ghost,HÖST,Mary On A Cross,3,244804,FALSE,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,metal,High Energy
71006,0LxGFgMi5Bv6q3vJ0aCnRX,Ghost,Rock & Halloween,Mary On A Cross,5,244804,FALSE,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,metal,High Energy
71007,7x7i3XBKSM4AoLoPymDuh9,Ghost,Pumpkin Patch Hits,Mary On A Cross,0,244804,FALSE,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,metal,High Energy
71008,5yOKRMs3V8PO5FgLx6WnlU,Ghost,Halloween Party 2022,Mary On A Cross,2,244804,FALSE,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,metal,High Energy
71009,06Stw5UCrKYwPBxsTOfBtA,Ghost,Twisted Halloween Hits,Mary On A Cross,0,244804,FALSE,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,metal,High Energy
71010,6CqHve8qCxKzEd3ciOy6xj,Slipknot,Rock Brandneu,Yen,3,285315,FALSE,0.568,0.934,9,-4.428,1,0.107,0.000885,0.0297,0.36,0.319,137.005,4,metal,High Energy
71011,2xOcbu4PTkikUk7Z8widN1,Ghost,LUGNA LÅTAR,Mary On A Cross,3,244804,FALSE,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,metal,High Energy
71012,5CvERxbaeHHQA1OGJzeOzt,Ghost,Halloween Metal Nights,Mary On A Cross,2,244804,FALSE,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,metal,High Energy
71013,2QHkMyf71kpkTiYYsp8qYO,Ghost,Rock & Halloween,Spillways,8,196946,FALSE,0.575,0.868,5,-5.004,0,0.0319,0.000207,0.00294,0.0584,0.804,128.069,4,metal,High Energy
71014,6QvYmrqFKRSVrcVgvoA7Ar,Red Hot Chili Peppers,All That Really Matters - Just Hits,Tippa My Tongue,4,260808,FALSE,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,metal,High Energy
71015,75fT19n6ZQHr67Mkh86qfD,Red Hot Chili Peppers,Rock Brandneu,Tippa My Tongue,2,260808,FALSE,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,metal,High Energy
71016,6lePhNNMArBmIlN6CcXV53,Ghost,Release Your ANGER,Faith,6,269706,FALSE,0.355,0.823,9,-6.254,1,0.0517,0.000519,0.072,0.258,0.229,183.859,4,metal,High Energy
71017,7JKeRODQpE6XSOkHUYJrc3,Ghost,Halloween 2022,Square Hammer,0,239293,FALSE,0.529,0.903,2,-4.396,0,0.0483,3.31E-05,0.182,0.259,0.746,129.986,4,metal,High Energy
71018,62pennq1pcVBFVW1b1CrFu,Red Hot Chili Peppers,Top of the Rock,Nerve Flip,0,186148,FALSE,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.60E-05,0.266,0.418,176.366,4,metal,High Energy
71019,6vtcxMO8GBs1V0Jscy3DKA,Ghost,Halloween Party 2022,Square Hammer,0,239293,FALSE,0.529,0.903,2,-4.396,0,0.0483,3.31E-05,0.182,0.259,0.746,129.986,4,metal,High Energy
71020,4vzk2UltiJhQavDEOASIK9,Bon Jovi,80s Bangers Vol. 2,I'll Be There For You,3,346386,FALSE,0.348,0.797,2,-3.929,1,0.038,0.0698,0,0.0876,0.279,146.737,4,metal,Mixed Vibe
71021,1bOENKlPYEDXyH9kLFUsnj,Nickelback,Timeless Rock Hits,Animals,3,185906,FALSE,0.569,0.963,7,-3.069,1,0.0593,0.000787,0.0256,0.22,0.82,76.995,4,metal,High Energy
71022,4We0B3YSBF7utFlQtns2em,Bon Jovi,Обратно в клас - rock,Livin' On A Prayer,1,250626,FALSE,0.527,0.89,0,-3.335,1,0.0338,0.0678,0.000162,0.222,0.818,122.494,4,metal,High Energy
71023,1tRpraJDpEUl0HjnkMosqx,Red Hot Chili Peppers,Top of the Rock,Black Summer,3,232412,FALSE,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,metal,Mixed Vibe
71024,3EAdkWngM7RifOu9kSH4cu,Ghost,Halloween Spooky Party 2022,Square Hammer,0,239293,FALSE,0.529,0.903,2,-4.396,0,0.0483,3.31E-05,0.182,0.259,0.746,129.986,4,metal,High Energy
71025,4xnB2yGAeXOuR3kJ9KTD3b,Red Hot Chili Peppers,Rock Brandneu,Nerve Flip,0,186148,FALSE,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.60E-05,0.266,0.418,176.366,4,metal,High Energy
71026,5xUhs6dlfkcxZM8zq7riYF,Red Hot Chili Peppers,Tek It - New Noise,Black Summer,1,232412,FALSE,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,metal,Mixed Vibe
71027,1c9MeAa2tLEoZl5osXf5Ts,Red Hot Chili Peppers,Kick It,Fire - Remastered,1,123800,TRUE,0.421,0.986,11,-1.795,0,0.152,0.00482,0,0.295,0.263,105.83,4,metal,High Energy
71028,2AEdT2ZKd14kzOouzdNOUj,Red Hot Chili Peppers,OK Boomers - Top Tunes,Californication,2,329733,FALSE,0.592,0.765,9,-2.788,0,0.027,0.0021,0.00154,0.127,0.327,96.483,4,metal,Mixed Vibe
71029,1OMyYLAtYUlAKmZjnDKNgP,Bon Jovi,Fiesta temática 90s,Say It Isn't So,1,213333,FALSE,0.454,0.805,7,-4.947,1,0.0313,0.0229,0,0.358,0.591,91.251,4,metal,High Energy
71030,3aoIw20fhjGMoXoQ38EbMS,Ghost,Halloween Metal Nights,Square Hammer,2,239293,FALSE,0.529,0.903,2,-4.396,0,0.0483,3.31E-05,0.182,0.259,0.746,129.986,4,metal,High Energy
71031,3YKMXuivrbHooUtf8jfEgS,Bon Jovi,Kick It,You Give Love A Bad Name,1,223146,FALSE,0.532,0.964,0,-2.559,0,0.0519,0.0477,0,0.359,0.804,122.778,4,metal,High Energy
71032,0VFk1Ofc6X7QHdVC9T71sK,Slipknot,Rock Brandneu,The Dying Song (Time to Sing),4,203586,FALSE,0.516,0.991,11,-2.587,0,0.126,0.000467,4.66E-05,0.327,0.402,95.017,4,metal,High Energy
71033,73a5aLqU9889tDoxBkxPEp,Ghost,Halloween 2022,Dance Macabre,0,219720,FALSE,0.619,0.696,7,-6.263,0,0.0315,1.93E-05,0.00555,0.38,0.727,125.984,4,metal,Mixed Vibe
71034,58yD1ZePlS6V4gImXGV8Ed,Red Hot Chili Peppers,Daily Pop Mix,Tippa My Tongue,0,260808,FALSE,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,metal,High Energy
71035,1kdumEk4vjB6LTjtp59YdL,Bon Jovi,80s Bangers Vol. 2,Bad Medicine,1,316520,FALSE,0.529,0.982,9,-2.129,1,0.0368,0.0206,0,0.0807,0.792,118.668,4,metal,High Energy
71036,5DEmBsouGyKFcoDbTrPMEZ,Ghost,Halloween Party 2022,Dance Macabre,0,219720,FALSE,0.619,0.696,7,-6.263,0,0.0315,1.93E-05,0.00555,0.38,0.727,125.984,4,metal,Mixed Vibe
71037,30iQzZHaIhA6ZWtFaQXYNw,Bon Jovi,Workout Hits 2023,Livin' On A Prayer,0,250626,FALSE,0.527,0.89,0,-3.335,1,0.0338,0.0678,0.000162,0.222,0.818,122.494,4,metal,High Energy
71038,3CKJz2XmcRBskVxbN3pit2,Slipknot,Metal,Duality,0,252613,FALSE,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000301,0.204,0.194,143.79,4,metal,High Energy
71039,0FrFqoPT7JB0ezIU9g2OLC,Deftones,Metal,Ohms,0,250222,FALSE,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3,metal,High Energy
71040,1Bno2DWL2kmfiy1V5OlmCz,Bon Jovi,Fishing Music,Wanted Dead Or Alive,2,308560,FALSE,0.265,0.818,7,-3.553,1,0.0393,0.0774,0.024,0.323,0.251,150.332,4,metal,High Energy
71041,1tsk7uFjknRB3crWOHdfZQ,Bon Jovi,Rock Workout 2023,Livin' On A Prayer,2,250626,FALSE,0.527,0.89,0,-3.335,1,0.0338,0.0678,0.000162,0.222,0.818,122.494,4,metal,High Energy
71042,3UHsjDehR19ONOLZF0eScQ,Ghost,Halloween Spooky Party 2022,Dance Macabre,0,219720,FALSE,0.619,0.696,7,-6.263,0,0.0315,1.93E-05,0.00555,0.38,0.727,125.984,4,metal,Mixed Vibe
71043,54U8KseFLbjpPYfq2DEB7B,Bon Jovi,80s Bangers Vol. 1,You Give Love A Bad Name,2,223146,FALSE,0.532,0.964,0,-2.559,0,0.0519,0.0477,0,0.359,0.804,122.778,4,metal,High Energy
71044,0v8tmDMQrTMavluubqAJo4,Red Hot Chili Peppers,80s Bangers Vol. 2,Higher Ground - Remastered,1,202053,FALSE,0.476,0.979,4,-3.504,0,0.133,0.00142,0.00686,0.0944,0.394,140.408,4,metal,High Energy
71045,5HNau9WX6OmX2PcBn3n24r,Red Hot Chili Peppers,20's Rock,Black Summer,0,232412,FALSE,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,metal,Mixed Vibe
71046,12cG3BUpk6PzLAzWK0mryO,Red Hot Chili Peppers,Alternative Rock Mixtape,By the Way,2,215666,FALSE,0.441,0.986,0,-2.466,1,0.116,0.038,0.000781,0.0998,0.184,123.974,4,metal,High Energy
71047,47dUWyurHWefCpINwcvit2,Red Hot Chili Peppers,Pop Hits Now,Black Summer,0,232412,FALSE,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,metal,Mixed Vibe
71048,02ocOpp3OlYjjFvhvBDljE,Slipknot,Metal Lives!,Duality,0,252613,FALSE,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000301,0.204,0.194,143.79,4,metal,High Energy
71049,4nzIpIeHWiuFQnOV5ZELnj,Deftones,Metal Lives!,Ohms,0,250222,FALSE,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3,metal,High Energy
71050,6k0X05danQOXSBTVek5DU1,SiM,The Rumbling,The Rumbling,73,220799,FALSE,0.459,0.878,5,-1.399,0,0.0688,5.62E-05,0.000307,0.371,0.494,144.852,4,metal,High Energy
71051,4xDwCYhobDehSBGUmd5H6Y,The Plot In You,DISPOSE,FEEL NOTHING,76,216826,TRUE,0.448,0.825,4,-5.307,0,0.0621,0.00353,0,0.108,0.226,144.17,4,metal,High Energy
